Date: Minute,Durchschnitt von Pnn50,Durchschnitt von Hr Bpm,Durchschnitt von Lf Ms2,Durchschnitt von Hf Ms2,Durchschnitt von Vlf Ms2,Durchschnitt von VIdx
2026-04-16 00:00:00,10.95890410958904,73.68527303926517,837.5928157309418,972.4501383416236,4712.675573116628,51.35748540456032
2026-04-16 00:01:00,21.91780821917808,72.82279785854422,510.20698267631946,629.0566811462558,4609.810796951894,54.524877055883
2026-04-16 00:02:00,8.450704225352112,70.83589683898968,2246.2012072550788,526.9435432551124,5711.993657916564,51.14080768362699
2026-04-16 00:03:00,9.090909090909092,77.04108858057631,1998.6682405043373,576.7374444544644,4903.937587150545,51.19347959756807
2026-04-16 00:04:00,4.3478260869565215,92.38184495916454,1997.065116051561,623.0330394220774,3441.894013757485,57.72661102050144
2026-04-16 00:05:00,9.30232558139535,86.15939488052898,2021.9577775419093,714.3441744385603,2699.554464852772,54.23833479993851
2026-04-16 00:06:00,25.71428571428571,70.23176482391894,2066.703609322998,727.8569179151949,2066.5114452152757,58.002264381260545
2026-04-16 00:07:00,16.176470588235293,68.5150044501167,721.6665169666359,833.549428812797,2242.877558367143,53.983226344686145
2026-04-16 00:08:00,1.3888888888888888,71.51252296843185,253.95954750278145,957.1576394310385,2160.363997300318,50.27491636663272
2026-04-16 00:09:00,7.142857142857142,71.76175098672407,234.82014930327512,808.1306751288814,2111.4803496363793,49.73031877355626
2026-04-16 00:10:00,14.285714285714285,69.91610067918498,243.46256828722545,805.0723278871327,2440.596370133947,54.29793763271741
2026-04-16 00:11:00,11.428571428571429,69.8928309924782,347.42237604013917,973.9812136925526,2994.276113856753,52.69828075991339
2026-04-16 00:12:00,15.942028985507244,68.61461458143428,424.8343690023273,1750.0808251746726,2652.0713710515683,53.11315687045074
2026-04-16 00:13:00,19.402985074626866,67.19486510881556,607.1896649609835,2001.8479585641712,540.0459439316082,55.17508156185952
2026-04-16 00:14:00,33.33333333333333,66.50767525444225,985.469289215077,2616.7716191660197,499.7760203786503,65.5098770126137
2026-04-16 00:15:00,26.5625,64.15825703401724,1192.7151877077781,3139.671721740407,613.5815021112581,61.619042473387395
2026-04-16 00:16:00,40.0,64.82712765957447,1480.6027807215326,3844.387350869903,619.7054082946429,64.97160697565722
2026-04-16 00:17:00,45.45454545454545,65.63572174431903,1495.168376186273,3626.1594034877826,610.2925475796761,63.533411352542316
2026-04-16 00:18:00,40.0,65.12264765307997,1257.134861991478,3627.942108918194,693.3768147969073,66.64256019472943
2026-04-16 00:19:00,40.909090909090914,66.30833375194655,1013.9547767465166,3336.2111031141503,629.650236265921,62.92689588499726
2026-04-16 00:20:00,23.18840579710145,68.74792427764862,1284.6220383952382,3074.792542966906,584.1910872205012,56.26197171008845
2026-04-16 00:21:00,29.411764705882355,68.71231769342181,867.1253474676298,2566.0940075639155,694.3695567547488,59.12683452617399
2026-04-16 00:22:00,30.0,70.04436142890498,686.6330553137279,2249.736383603363,705.8442195632783,62.49458017754613
2026-04-16 00:23:00,32.857142857142854,69.91377301328362,678.5162809227141,2239.912169219938,582.584087687509,57.7095720780715
2026-04-16 00:24:00,26.027397260273972,72.24861441013459,583.5489226913691,2083.5420082730516,526.7908478045259,56.5469874327419
2026-04-16 00:25:00,27.77777777777778,72.79222201627715,198.09414877331025,1848.554227261027,483.0414571846414,56.804312682647826
2026-04-16 00:26:00,20.833333333333336,72.69667648296172,217.3390973801396,1832.194617916277,526.0568886589776,55.709848959106125
