Date: Minute,Durchschnitt von Pnn50,Durchschnitt von Hr Bpm,Durchschnitt von Lf Ms2,Durchschnitt von Hf Ms2,Durchschnitt von Vlf Ms2,Durchschnitt von VIdx
2026-04-18 00:00:00,18.666666666666668,75.00500033335555,5254.79628952926,1752.423420670686,7658.526679858328,57.756334110574294
2026-04-18 00:01:00,37.704918032786885,62.06650952195221,4920.418610483228,1912.9814615118428,6516.237289165354,67.4777860565595
2026-04-18 00:02:00,57.377049180327866,61.17230198392138,4183.786871148481,1722.480861147084,7343.249974327456,66.83174693901842
2026-04-18 00:03:00,35.483870967741936,61.519125502323504,2673.831781577716,2246.4139856361057,7097.794610179996,56.164830660196195
2026-04-18 00:04:00,16.176470588235293,68.3371298405467,1623.6105482702403,1496.5139859154526,5950.449485378317,54.87502135681376
2026-04-18 00:05:00,6.122448979591836,98.12756583558625,1085.9518473539983,880.7684123435836,5315.670701264914,58.76075342550284
2026-04-18 00:06:00,2.0618556701030926,96.7806305707064,1054.2595155940921,665.8721886624637,4684.841641621911,40.751249172389834
2026-04-18 00:07:00,0.0,103.02747399306482,897.1556464563223,1024.8524568853725,5383.5611634783045,35.264053352208876
2026-04-18 00:08:00,9.195402298850574,87.96319700722916,915.2817219838497,718.7011899390097,3935.971293576867,51.38601314067962
2026-04-18 00:09:00,16.455696202531644,79.22049705012284,1386.136656362247,819.8825836988015,3383.1542756590725,62.20157378794018
2026-04-18 00:10:00,3.488372093023256,86.27608346709471,1579.4557268606259,915.1485846085621,3201.496062710272,47.0156233256575
2026-04-18 00:11:00,20.0,84.66135458167331,1432.6955385597357,829.8195725655077,2955.315293487404,60.24149161863923
2026-04-18 00:12:00,1.0416666666666665,97.53619507239014,1036.259329423227,178.88859141334706,4211.639437731914,39.93264659059669
2026-04-18 00:13:00,0.0,99.99504975001237,819.2546986973879,150.46410118250768,5280.233455447803,34.628416803204836
2026-04-18 00:14:00,0.0,104.78693323575396,1153.9877484644942,492.31525396850884,4783.403727118141,37.04535206979722
2026-04-18 00:15:00,6.0,99.82862752275261,1207.506314927738,693.7606792900526,3911.1214762412246,47.36971375812363
2026-04-18 00:16:00,47.76119402985074,67.31976890228586,1351.4429787793058,935.9311446426,3246.354944589493,67.22988094817426
2026-04-18 00:17:00,45.588235294117645,67.7212143343237,1781.9605440671933,1175.4219941494482,3704.6909595658694,65.43602215885815
2026-04-18 00:18:00,22.535211267605636,72.29406374096324,2057.079340090515,1735.2005342954599,4247.413112727892,58.26447072723507
2026-04-18 00:19:00,18.84057971014493,69.85809020805561,1431.6172306568749,1017.7044080085038,3864.751231065804,54.952880531785766
2026-04-18 00:20:00,26.08695652173913,69.10250204469963,1499.3736849028646,702.1323569000219,6152.63850894999,57.537394101936414
2026-04-18 00:21:00,12.987012987012985,76.97562438561123,1458.3673267309532,820.1275676393436,6368.4550176255825,53.286330642393246
2026-04-18 00:22:00,10.0,80.12018027040561,1738.5650284130559,1135.0644849249938,7295.018282694858,61.022742000346575
2026-04-18 00:23:00,34.285714285714285,69.75585450921774,1461.201272147021,1148.2615782904227,4516.724344450595,62.52280966904925
2026-04-18 00:24:00,42.64705882352941,68.50580116527024,1458.847393629617,1506.180600941307,4352.014477667456,63.89582108825665
2026-04-18 00:25:00,29.411764705882355,67.85185677936505,1131.6842332779395,2026.5188502642604,3837.27473137227,58.60623110609152
2026-04-18 00:26:00,42.64705882352941,67.55749838557449,796.3379003974906,1828.1254450991019,3987.3765260362857,62.14614496574134
2026-04-18 00:27:00,45.3125,64.50420789168669,814.4861983579156,1500.0035117573045,4050.551870643128,62.49094343473932
2026-04-18 00:28:00,19.11764705882353,68.15789913299143,761.5546312347803,1255.935459943371,4109.17298482637,56.82367438375485
2026-04-18 00:29:00,16.666666666666664,65.6498673740053,720.6227690851155,1165.2585406166481,4258.853380076821,52.96491497112618
2026-04-18 00:30:00,6.41025641025641,78.12108768591317,521.5112894480977,964.9160673805706,4075.485460898237,50.05320178824788
2026-04-18 00:31:00,39.705882352941174,68.82358894774131,637.2205695398544,971.3988242247849,4485.072541328713,60.97881543819007
2026-04-18 00:32:00,30.303030303030305,65.45238173944662,845.5378024965794,1075.1532040466327,5748.2180048144755,55.853283107633345
2026-04-18 00:33:00,29.577464788732392,71.07344255730922,1154.9481539035157,1468.8369458063353,6245.248952726794,57.566714000765494
2026-04-18 00:34:00,27.536231884057973,68.98275431142214,1660.8609909781642,1507.2885508837157,6049.671843827531,58.0062266965594
2026-04-18 00:35:00,28.35820895522388,67.8698654420827,1478.9474647752884,1649.5190725545958,5860.369073134913,58.47779392230342
2026-04-18 00:36:00,29.6875,65.07371631926792,1885.6300562130045,2130.2613627788983,5800.093919436674,64.12826277955043
2026-04-18 00:37:00,35.294117647058826,67.48709805478364,1680.102748128389,1972.5305204819822,5717.934438248303,60.43130104441203
2026-04-18 00:38:00,35.2112676056338,71.3173622620662,1693.7382852199746,2359.15488871411,4903.2703012596485,65.85670096498703
2026-04-18 00:39:00,20.0,75.01250208368062,1937.6963404815851,2222.2683409691813,4966.342677569541,64.14085995377224
2026-04-18 00:40:00,58.06451612903226,62.232334047109205,1205.3809312705505,2017.6468296667738,4999.36663408967,65.46839400493589
2026-04-18 00:41:00,35.38461538461539,64.65410056199333,1359.912859342777,1639.1413493156538,4705.308457872726,59.08003853502753
2026-04-18 00:42:00,31.818181818181817,66.75544916639976,960.1823601597642,2296.6649980122434,4724.109377699444,57.36107691532488
2026-04-18 00:43:00,21.21212121212121,65.70978179706297,654.7365989804239,1677.736218876959,4486.744278104173,54.13250273058055
2026-04-18 00:44:00,27.692307692307693,65.1639960567428,1068.1995766456507,1761.5849542374801,3736.2515494339227,64.83143847981138
2026-04-18 00:45:00,27.692307692307693,64.82928288839389,1179.8546449972343,2201.0270562505934,3023.434712234669,54.008999731649546
2026-04-18 00:46:00,27.692307692307693,64.74426017231933,1473.4755542200762,2619.003952644146,2739.5324987315125,60.81337814843316
2026-04-18 00:47:00,34.32835820895522,67.66537619929305,1300.744865332561,2795.069143953702,639.7317162036944,64.0754354436466
2026-04-18 00:48:00,45.588235294117645,67.7021107128634,1636.1473660913248,3431.178729412008,462.1257388076755,61.989866449423616
2026-04-18 00:49:00,38.80597014925373,66.9364104101104,1290.672196362579,3349.054498154802,430.4192423549219,64.0572755273286
2026-04-18 00:50:00,48.529411764705884,67.8225310437688,1131.8532120824657,3100.6064551616987,396.824222827917,65.79553360350945
2026-04-18 00:51:00,25.757575757575758,67.32289488448004,766.6428298633317,2720.7569081575084,405.81663381084593,56.42165028379949
2026-04-18 00:52:00,36.76470588235294,67.97507580553797,712.4481969842918,2420.0160090840827,448.330963145735,59.73877115237292
2026-04-18 00:53:00,14.492753623188406,68.85082321636455,349.22102942272534,2017.7767312519957,426.04731591139176,53.20406694424783
2026-04-18 00:54:00,39.130434782608695,69.97025419145484,328.6006027497765,2043.4884986455852,345.92005011643624,57.71809427752449
2026-04-18 00:55:00,33.33333333333333,71.88259176678092,448.4872997249944,1876.236431103623,323.9562979026753,58.1687865330161
2026-04-18 00:56:00,29.166666666666668,71.80254300673148,425.8468973115091,1947.7178561680075,298.51451319253266,56.72835273778778
2026-04-18 00:57:00,25.0,72.26618043125512,411.55585337314045,1798.7975592349262,309.50427058005994,56.28304892800122
2026-04-18 00:58:00,21.12676056338028,71.19102926185263,374.14213836693807,1528.803047487992,262.7543863857728,55.13050607954392
2026-04-18 00:59:00,18.055555555555554,71.38254102017548,406.9802820693822,1399.0923186265518,327.73531969050805,54.682744551814764
2026-04-18 01:00:00,8.21917808219178,72.89187704904391,236.07041979473996,1373.2815458139382,262.2755588974802,52.457704696386095
2026-04-18 01:01:00,19.17808219178082,73.11576663049829,225.63921537421984,1285.921993283012,218.8738717860608,54.35428125902294
